id,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,price,number_of_reviews,review_scores_rating,reviews_per_month,zona,is_superhost
1124084969820056023,t,Leblon,-22.98471072481959,-43.22227498095093,Entire home/apt,4,1043.0,17,4.82,1.9,Zona Sul,True
1124107520544616825,f,Leblon,-22.982519,-43.2231213,Entire home/apt,2,471.0,10,4.5,1.15,Zona Sul,False
1124245899282640781,f,Camorim,-22.9834562,-43.4151355,Entire home/apt,4,823.0,1,5.0,0.36,Zona Oeste,False
1126676530898270116,f,Copacabana,-22.98429260666928,-43.19194536656141,Entire home/apt,2,704.0,11,5.0,1.57,Zona Sul,False
1126688125307060012,t,Glória,-22.92093262327693,-43.17738183686432,Entire home/apt,2,275.0,17,4.88,1.97,Zona Sul,True
1126711456630852745,f,Vidigal,-22.993065,-43.23762199999999,Entire home/apt,2,203.0,0,,0.0,Zona Sul,False
1126740363912507622,t,Copacabana,-22.96794985820963,-43.19164876770239,Private room,3,132.0,0,,0.0,Zona Sul,True
1126740372359763401,t,Copacabana,-22.96645,-43.17853,Private room,3,120.0,5,4.2,0.64,Zona Sul,True
1126760703189473698,f,Recreio dos Bandeirantes,-23.02934,-43.47254,Entire home/apt,4,289.0,17,4.94,1.98,Zona Oeste,False
1126770515273843012,f,Copacabana,-22.96202,-43.17626,Entire home/apt,6,750.0,0,,0.0,Zona Sul,False
1126805963644603954,t,Copacabana,-22.9757108336664,-43.19254336452403,Entire home/apt,6,1547.0,7,5.0,1.0,Zona Sul,True
1126815832202524798,f,Camorim,-22.98045,-43.42267,Entire home/apt,4,636.0,4,4.75,0.54,Zona Oeste,False
1124448700354017734,f,Tanque,-22.91864,-43.35542,Private room,3,64.0,0,,0.0,Zona Oeste,False
1124501465678974887,t,Copacabana,-22.982045827448008,-43.19095427301634,Entire home/apt,3,636.0,12,5.0,1.51,Zona Sul,True
1124556564492784199,f,Botafogo,-22.95647906127755,-43.17458314667602,Entire home/apt,2,300.0,9,4.89,2.01,Zona Sul,False
1124593076872531627,f,Sepetiba,-22.977817267720827,-43.69680154820706,Entire home/apt,4,80.0,0,,0.0,Zona Norte,False
1124628883223842749,f,Recreio dos Bandeirantes,-23.0273393808454,-43.48897520452738,Entire home/apt,12,2400.0,0,,0.0,Zona Oeste,False
1124690713807491166,t,Centro,-22.9122683,-43.1780055,Entire home/apt,4,620.0,30,5.0,3.44,Centro,True
1124690743407787314,f,Copacabana,-22.965910802319687,-43.17941575410504,Private room,2,813.0,1,5.0,0.13,Zona Sul,False
1124738554811097193,f,Copacabana,-22.96709866746472,-43.177497318289454,Private room,2,885.0,0,,0.0,Zona Sul,False
1124741303150735522,f,Copacabana,-22.966029479355186,-43.179468695924726,Private room,2,499.0,0,,0.0,Zona Sul,False
1126821617286883062,t,Copacabana,-22.970249,-43.1839371,Entire home/apt,4,2229.0,19,5.0,2.41,Zona Sul,True
1126829206232805552,t,Copacabana,-22.97335,-43.19146,Entire home/apt,2,793.0,12,4.92,1.49,Zona Sul,True
1126835293791908439,f,Copacabana,-22.97703,-43.191,Entire home/apt,3,544.0,11,4.73,1.28,Zona Sul,False
1126851315697128223,t,Ipanema,-22.98424685359206,-43.19924399256706,Entire home/apt,3,1007.0,16,4.88,2.31,Zona Sul,True
1126878660865315818,t,Ipanema,-22.983522567599376,-43.20805184095049,Entire home/apt,3,996.0,16,4.94,1.96,Zona Sul,True
1126896736214118204,t,Leblon,-22.98511117732796,-43.21973003447056,Entire home/apt,2,993.0,21,4.95,2.52,Zona Sul,True
1126910980996321688,t,Copacabana,-22.96892,-43.18808,Entire home/apt,4,934.0,17,5.0,1.99,Zona Sul,True
1124743276621537245,f,Copacabana,-22.96544652145013,-43.17806377828355,Entire home/apt,8,3599.0,0,,0.0,Zona Sul,False
1127427114437642311,f,Laranjeiras,-22.9384118,-43.1928965,Private room,2,200.0,0,,0.0,Zona Sul,False
1127464577918861388,f,Barra da Tijuca,-23.01468,-43.40205,Entire home/apt,5,1500.0,0,,0.0,Zona Oeste,False
1127505063290669321,f,Copacabana,-22.9714,-43.1858,Entire home/apt,5,1376.0,32,4.91,3.81,Zona Sul,False
1127509382860710531,f,Pechincha,-22.9308211,-43.356204,Entire home/apt,8,357.0,1,5.0,0.29,Zona Oeste,False
1127600128813750699,t,Leblon,-22.98406,-43.22282,Entire home/apt,5,2300.0,27,5.0,3.42,Zona Sul,True
1127607548556060317,f,Copacabana,-22.97786983686332,-43.19062523885737,Private room,2,586.0,1,5.0,0.75,Zona Sul,False
1126914972318877669,t,Copacabana,-22.9829419,-43.1903224,Private room,3,677.0,10,4.9,1.17,Zona Sul,True
1126919800361915276,f,Barra da Tijuca,-22.973759183569346,-43.38768154043965,Entire home/apt,4,489.0,7,4.71,0.88,Zona Oeste,False
1126933043269257024,t,Jardim Carioca,-22.81145863534085,-43.191451371985856,Private room,2,280.0,0,,0.0,Ilha,True
1126961101396529059,f,Centro,-22.91423,-43.18407,Entire home/apt,5,721.0,13,4.62,1.56,Centro,False
1126967377062628898,f,Barra da Tijuca,-23.0108409,-43.3270002,Entire home/apt,4,450.0,0,,0.0,Zona Oeste,False
1127005056016459284,f,Copacabana,-22.9743565,-43.1894948,Private room,4,420.0,6,4.67,1.8,Zona Sul,False
1127046461102395986,f,Barra da Tijuca,-23.0050224267308,-43.31465978175402,Entire home/apt,2,289.0,1,4.0,0.7,Zona Oeste,False
1127068849487797727,f,Recreio dos Bandeirantes,-23.02695713517915,-43.46641761267004,Entire home/apt,6,1129.0,5,5.0,1.47,Zona Oeste,False
1127612520270037626,f,Vasco da Gama,-22.893826496543294,-43.22096294564136,Private room,2,230.0,0,,0.0,Zona Norte,False
1127625147139639188,f,Flamengo,-22.940464849810443,-43.17715834826231,Private room,1,421.0,4,5.0,0.51,Zona Sul,False
1127648278384618364,t,Ipanema,-22.98614,-43.19362,Entire home/apt,6,8190.0,0,,0.0,Zona Sul,True
1127782504767596495,f,Barra da Tijuca,-23.010331060744583,-43.429537788033485,Entire home/apt,6,450.0,0,,0.0,Zona Oeste,False
1127783872764240739,f,Recreio dos Bandeirantes,-23.00428828332876,-43.44664259033967,Entire home/apt,4,229.0,2,4.5,0.24,Zona Oeste,False
1127802138759093187,t,Copacabana,-22.98332601804346,-43.189326069898186,Entire home/apt,3,929.0,10,5.0,1.16,Zona Sul,True
1127809767188486269,f,Barra da Tijuca,-23.0098274,-43.4295378,Private room,1,309.0,0,,0.0,Zona Oeste,False
1128142431727057154,f,Copacabana,-22.970175477039632,-43.18750597122624,Entire home/apt,7,443.0,0,,0.0,Zona Sul,False
1128150424507654753,f,Botafogo,-22.95273513841677,-43.18219446137696,Entire home/apt,2,779.0,46,4.52,5.77,Zona Sul,False
1128194288120573102,f,Ipanema,-22.98386795166222,-43.19634614232787,Entire home/apt,6,1688.0,1,5.0,0.31,Zona Sul,False
1127072496380555838,f,Barra da Tijuca,-23.00974,-43.3278,Entire home/apt,4,450.0,1,5.0,0.12,Zona Oeste,False
1127095984480915622,f,Recreio dos Bandeirantes,-23.0286644,-43.4721419,Entire home/apt,3,440.0,7,2.86,1.06,Zona Oeste,False
1127102064346919582,f,São Conrado,-22.99378,-43.25403,Private room,2,200.0,0,,0.0,Zona Sul,False
1127129557243235034,f,Pechincha,-22.93708,-43.36245,Private room,2,169.0,0,,0.0,Zona Oeste,False
1127133124740484302,t,Copacabana,-22.96827,-43.1837,Entire home/apt,2,943.0,13,5.0,1.55,Zona Sul,True
1127382244793183174,f,Rocinha,-22.98531333810651,-43.24680022895336,Private room,1,350.0,0,,0.0,Zona Sul,False
1127420438815721446,f,Copacabana,-22.96692817758694,-43.18790797144175,Entire home/apt,4,694.0,11,4.82,1.34,Zona Sul,False
1127422926475737318,t,Ipanema,-22.9814,-43.19915,Entire home/apt,6,1393.0,0,,0.0,Zona Sul,True
1130581075680060114,t,Copacabana,-22.9781096,-43.1893096,Entire home/apt,6,1057.0,22,4.77,2.51,Zona Sul,True
1130601775538614750,t,Recreio dos Bandeirantes,-23.01960293175849,-43.45868904143572,Entire home/apt,5,557.0,18,5.0,2.15,Zona Oeste,True
1128224988281649699,f,Tijuca,-22.9336401,-43.24570870000001,Private room,1,91.0,0,,0.0,Zona Norte,False
1128225059049418532,t,Centro,-22.89989,-43.17905,Private room,4,197.0,24,4.75,2.85,Centro,True
1128226868090550820,f,Copacabana,-22.97683787597042,-43.18865343194671,Entire home/apt,4,504.0,20,4.95,2.52,Zona Sul,False
1128325902770212224,t,Copacabana,-22.98604543903738,-43.19043330305788,Entire home/apt,4,914.0,20,4.75,2.27,Zona Sul,True
1128341468267184765,f,Ipanema,-22.98485807807708,-43.19564614444971,Entire home/apt,6,1860.0,3,5.0,0.56,Zona Sul,False
1128382142156277449,f,Copacabana,-22.97515696897428,-43.19047575552312,Entire home/apt,2,669.0,10,4.9,1.21,Zona Sul,False
1128403196937257134,f,Copacabana,-22.9777803,-43.1941522,Entire home/apt,3,884.0,1,2.0,0.29,Zona Sul,False
1128460206873974864,f,Copacabana,-22.97023,-43.18566,Entire home/apt,4,829.0,9,5.0,1.13,Zona Sul,False
1128469671673960010,t,Leblon,-22.9863594,-43.2197453,Entire home/apt,9,5264.0,26,5.0,3.04,Zona Sul,True
1130623191318051528,f,Copacabana,-22.96785,-43.18115,Entire home/apt,4,587.0,6,5.0,0.76,Zona Sul,False
1130671435647941151,t,Leblon,-22.985253152216718,-43.22663638740778,Entire home/apt,3,1236.0,4,4.75,0.59,Zona Sul,True
1130683061876468466,f,São Conrado,-22.9956,-43.25292,Private room,2,336.0,0,,0.0,Zona Sul,False
1130695387932409977,f,Copacabana,-22.97140300011423,-43.18581718951464,Entire home/apt,5,1429.0,19,4.58,2.39,Zona Sul,False
1130696092492394486,t,Recreio dos Bandeirantes,-23.01899,-43.51237,Entire home/apt,8,443.0,6,5.0,0.91,Zona Oeste,True
1130697769468547609,t,Pavuna,-22.81159886727557,-43.35554268211126,Entire home/apt,6,436.0,0,,0.0,Zona Norte,True
1130731662853414835,f,Ipanema,-22.9843552,-43.19779270000001,Entire home/apt,4,1399.0,14,5.0,1.67,Zona Sul,False
1128826927388043240,f,Recreio dos Bandeirantes,-23.0268,-43.47371,Entire home/apt,4,147.0,7,5.0,2.0,Zona Oeste,False
1128831469054161290,t,Flamengo,-22.939604,-43.178104,Entire home/apt,2,396.0,15,4.87,1.88,Zona Sul,True
1128843494311908700,t,Copacabana,-22.965751096984867,-43.17431945124451,Entire home/apt,4,1071.0,32,4.56,3.81,Zona Sul,True
1128882645321304715,t,Ipanema,-22.98548401014889,-43.20199915735176,Entire home/apt,4,1628.0,2,4.5,0.57,Zona Sul,True
1128892869762204625,t,Santa Teresa,-22.91644609911736,-43.18449594314306,Private room,3,271.0,12,5.0,1.38,Zona Sul,True
1128931009861986312,t,Ipanema,-22.98768,-43.19571,Entire home/apt,8,2949.0,1,5.0,0.75,Zona Sul,True
1128972207551709909,f,Copacabana,-22.9683009,-43.18062889999999,Entire home/apt,6,4900.0,0,,0.0,Zona Sul,False
1130738833280769726,f,Copacabana,-22.979915757179988,-43.19207679480314,Entire home/apt,4,369.0,3,5.0,0.39,Zona Sul,False
1130741477520045110,f,Vidigal,-22.9971848,-43.2388596,Entire home/apt,4,318.0,0,,0.0,Zona Sul,False
1130929564389444709,f,Copacabana,-22.9812367,-43.1933863,Entire home/apt,3,638.0,7,4.86,0.88,Zona Sul,False
1131023782861197158,t,Camorim,-22.9804488278442,-43.422669656574726,Entire home/apt,3,367.0,44,4.95,5.2,Zona Oeste,True
1131032571367884610,f,Copacabana,-22.9629901,-43.17422579999999,Private room,2,243.0,0,,0.0,Zona Sul,False
1131033438343949941,f,Camorim,-22.9752762,-43.4144449,Private room,2,643.0,0,,0.0,Zona Oeste,False
1131059042738157799,f,Curicica,-22.9499901,-43.3835872,Entire home/apt,2,220.0,1,5.0,0.15,Zona Oeste,False
1128997736047479488,f,Camorim,-22.98296379645324,-43.41609736843485,Entire home/apt,5,2300.0,0,,0.0,Zona Oeste,False
1129024275658375461,t,Centro,-22.9134068,-43.1865617,Entire home/apt,3,394.0,14,5.0,1.78,Centro,True
1129025029869261123,t,Santa Teresa,-22.92381,-43.18804,Entire home/apt,2,503.0,24,4.79,2.89,Zona Sul,True
1129039808163624126,f,Botafogo,-22.9525637,-43.1859165,Entire home/apt,3,600.0,0,,0.0,Zona Sul,False
1129047016077261722,t,Centro,-22.916775561492187,-43.17778251660864,Entire home/apt,2,301.0,25,4.96,3.16,Centro,True
1129049026102317311,f,Jacarepaguá,-22.9741483953582,-43.41506761136394,Entire home/apt,4,419.0,17,4.94,2.01,Zona Oeste,False
1129052008816006732,f,Recreio dos Bandeirantes,-23.02237932331467,-43.51063736634666,Entire home/apt,5,500.0,2,5.0,0.29,Zona Oeste,False
1129133207621215264,t,Copacabana,-22.96975,-43.18859,Entire home/apt,2,657.0,12,4.83,1.61,Zona Sul,True
1131069183208022142,f,Flamengo,-22.928986010840543,-43.17373260558092,Entire home/apt,2,600.0,7,5.0,0.89,Zona Sul,False
1131091577618567424,f,Botafogo,-22.9539156,-43.1932652,Private room,2,493.0,10,3.8,1.27,Zona Sul,False
1131096336383226514,f,Grajaú,-22.9261955,-43.2575066,Private room,2,90.0,3,4.67,0.38,Zona Norte,False
1131114335721933870,f,Jacarepaguá,-22.96347993653695,-43.39179656431831,Entire home/apt,3,421.0,4,5.0,0.47,Zona Oeste,False
1131143845485567115,t,Copacabana,-22.97968,-43.18933,Entire home/apt,5,933.0,36,4.86,4.14,Zona Sul,True
1129134498165524440,f,Recreio dos Bandeirantes,-23.02060627178893,-43.48813435493587,Private room,4,457.0,1,5.0,0.31,Zona Oeste,False
1129142752287296712,t,Copacabana,-22.980292,-43.1914773,Entire home/apt,6,912.0,39,4.9,4.52,Zona Sul,True
1129188260016347467,f,Centro,-22.9165686,-43.1768,Entire home/apt,4,729.0,3,5.0,0.38,Centro,False
1129212660902607576,t,Copacabana,-22.98311,-43.19401,Entire home/apt,2,456.0,5,4.8,0.72,Zona Sul,True
1129307498551856399,t,Copacabana,-22.98280305399061,-43.1920013767212,Entire home/apt,4,998.0,4,4.75,0.5,Zona Sul,True
1129431326219021668,t,Flamengo,-22.92799351513475,-43.17505364418029,Entire home/apt,4,587.0,24,5.0,4.83,Zona Sul,True
1129523981677000203,f,Copacabana,-22.97798,-43.18944,Entire home/apt,5,1409.0,1,5.0,0.86,Zona Sul,False
1129569388251883029,f,Leblon,-22.9834,-43.22091,Entire home/apt,4,1871.0,2,5.0,0.29,Zona Sul,False
1131147939506253998,t,Glória,-22.9250006,-43.173108,Entire home/apt,4,682.0,53,4.96,6.39,Zona Sul,True
1131184495873347473,f,Leblon,-22.98394,-43.2235,Entire home/apt,4,2500.0,4,5.0,0.93,Zona Sul,False
1131200152738733125,f,Copacabana,-22.97123,-43.19057,Entire home/apt,4,2000.0,0,,0.0,Zona Sul,False
1131214216341333481,f,Copacabana,-22.96289963377905,-43.17583011067899,Entire home/apt,2,343.0,0,,0.0,Zona Sul,False
1131218248890310655,t,Copacabana,-22.9825944,-43.1934412,Entire home/apt,3,803.0,23,5.0,2.9,Zona Sul,True
1131232628428183090,f,Ipanema,-22.98560364618537,-43.19313602492745,Private room,2,375.0,1,5.0,0.71,Zona Sul,False
1131250430350164365,f,Botafogo,-22.952126570079177,-43.1920199877201,Entire home/apt,2,534.0,2,5.0,0.63,Zona Sul,False
1131257605486314620,f,Tijuca,-22.92088952065958,-43.21737483553792,Private room,2,187.0,1,5.0,0.29,Zona Norte,False
1129621687467932665,f,Botafogo,-22.942720631912124,-43.18332944065333,Entire home/apt,2,537.0,3,5.0,0.45,Zona Sul,False
1129659101416241506,t,Barra da Tijuca,-22.9872238,-43.3574132,Entire home/apt,4,523.0,17,5.0,2.02,Zona Oeste,True
1129664976752493465,t,Centro,-22.899598819186934,-43.180572285090726,Private room,3,443.0,36,4.92,4.15,Centro,True
1129693075030228892,f,Centro,-22.905296160065863,-43.18416366931603,Entire home/apt,2,660.0,19,4.95,3.52,Centro,False
1129702753612801707,t,Ipanema,-22.9835883,-43.1957201,Entire home/apt,6,2484.0,10,4.9,1.27,Zona Sul,True
1129714963704111227,f,São Conrado,-22.9980396,-43.2568208,Entire home/apt,2,1600.0,0,,0.0,Zona Sul,False
1129723983878155472,t,Catete,-22.927045051890868,-43.17788938127057,Entire home/apt,6,520.0,0,,0.0,Zona Sul,True
1129733237124512453,t,Camorim,-22.980078858014878,-43.42177369918896,Entire home/apt,2,522.0,2,4.5,0.25,Zona Oeste,True
1129745195489580306,f,Copacabana,-22.9663756,-43.17933730000001,Entire home/apt,8,432.0,0,,0.0,Zona Sul,False
1129785476847179228,t,Copacabana,-22.977942729220747,-43.19024484604597,Entire home/apt,10,8000.0,29,4.97,3.37,Zona Sul,True
1131266782831192596,f,Copacabana,-22.97981,-43.1904,Entire home/apt,5,1474.0,12,4.75,1.49,Zona Sul,False
1131275534869329129,f,Copacabana,-22.968219084949904,-43.185486683220326,Entire home/apt,3,742.0,5,4.2,0.63,Zona Sul,False
1131275803373207442,f,Copacabana,-22.968017588261628,-43.18545045117073,Entire home/apt,4,742.0,8,4.13,0.96,Zona Sul,False
1131288005593045672,f,Laranjeiras,-22.9360522363327,-43.19474426303345,Entire home/apt,2,1000.0,1,5.0,0.37,Zona Sul,False
1131289952256809759,t,Laranjeiras,-22.9355104,-43.18964810000001,Entire home/apt,4,237.0,15,4.8,2.12,Zona Sul,True
1131295311690302498,f,Flamengo,-22.9370397,-43.1772892,Private room,4,96.0,2,4.0,0.58,Zona Sul,False
1131303420073181895,f,Flamengo,-22.93697,-43.17737,Private room,4,84.0,0,,0.0,Zona Sul,False
1129814579740097515,f,Copacabana,-22.96354189744629,-43.18005695256236,Entire home/apt,4,761.0,12,5.0,1.54,Zona Sul,False
1129817122538788619,t,Copacabana,-22.98657,-43.19202,Entire home/apt,3,1500.0,19,4.89,2.39,Zona Sul,True
1129838328855114565,t,Jacarepaguá,-22.97316436676025,-43.41096181422472,Entire home/apt,6,340.0,5,4.8,0.94,Zona Oeste,True
1129867062342724461,t,Copacabana,-22.974615494322396,-43.18935301154852,Entire home/apt,4,936.0,6,5.0,0.86,Zona Sul,True
1129870138337282346,t,Camorim,-22.9804488,-43.4226697,Entire home/apt,4,525.0,35,4.97,4.18,Zona Oeste,True
1129882181509389915,f,Copacabana,-22.96583588270287,-43.17760385493772,Private room,2,270.0,0,,0.0,Zona Sul,False
1129904220394805030,f,Leme,-22.963038,-43.17136730000001,Entire home/apt,4,706.0,9,4.78,1.13,Zona Sul,False
1129932819419819960,f,Camorim,-22.9792753,-43.4155192,Entire home/apt,4,593.0,2,5.0,0.24,Zona Oeste,False
1129951351683684128,f,Copacabana,-22.9681971,-43.1850993,Entire home/apt,4,1500.0,0,,0.0,Zona Sul,False
1129962073689235046,f,Flamengo,-22.93697,-43.17737,Private room,7,86.0,1,4.0,0.13,Zona Sul,False
1129971264847264795,f,Copacabana,-22.969548338329485,-43.1828577359312,Entire home/apt,4,2000.0,2,3.0,0.25,Zona Sul,False
1131363483968639875,f,Copacabana,-22.968629967523416,-43.189066354529885,Entire home/apt,2,433.0,7,4.71,0.88,Zona Sul,False
1131608113713172197,f,Catete,-22.931190586702588,-43.17861580300981,Private room,1,320.0,0,,0.0,Zona Sul,False
1131743417203183283,f,Barra da Tijuca,-22.99907,-43.41481,Entire home/apt,4,500.0,8,5.0,1.01,Zona Oeste,False
1131748695005773760,t,Leblon,-22.98448,-43.21921,Entire home/apt,4,2000.0,24,5.0,3.67,Zona Sul,True
1131752927030531588,t,Copacabana,-22.98192240077546,-43.19308765232563,Private room,2,328.0,30,4.97,3.59,Zona Sul,True
1131777495532898465,f,Centro,-22.9107213,-43.1769676,Entire home/apt,3,732.0,1,5.0,0.2,Centro,False
1131778802307276558,f,Copacabana,-22.96165104942841,-43.17447342823554,Entire home/apt,4,1423.0,7,4.14,1.07,Zona Sul,False
1131809922010280227,f,Flamengo,-22.9290104,-43.1757784,Entire home/apt,3,421.0,10,5.0,1.27,Zona Sul,False
1131812407831934588,t,Copacabana,-22.9715016,-43.1872489,Entire home/apt,4,482.0,13,4.62,1.66,Zona Sul,True
1131829748919269006,f,Copacabana,-22.9676372,-43.1826182,Entire home/apt,4,1886.0,22,4.82,2.77,Zona Sul,False
1131853038978101614,f,Leblon,-22.98048278131843,-43.22598394006491,Entire home/apt,6,3000.0,2,5.0,0.25,Zona Sul,False
1130028998366573409,f,Centro,-22.9059917,-43.1831476,Entire home/apt,4,900.0,15,4.93,1.95,Centro,False
1130236060423304526,f,Humaitá,-22.95841368674913,-43.19883730262518,Entire home/apt,8,729.0,3,5.0,0.56,Zona Sul,False
1130265918623032046,f,Lagoa,-22.96215388309975,-43.20132989101917,Entire home/apt,3,326.0,6,4.67,0.86,Zona Sul,False
1130266377804159793,f,Leblon,-22.9799389,-43.2205444,Entire home/apt,4,1464.0,0,,0.0,Zona Sul,False
1130288048102391715,f,Ipanema,-22.985558116888555,-43.203211352344105,Entire home/apt,3,500.0,2,4.0,0.24,Zona Sul,False
1130289151237028193,t,Copacabana,-22.97378,-43.18855,Entire home/apt,3,1100.0,24,5.0,3.06,Zona Sul,True
1130300088911946392,f,Copacabana,-22.963551609553683,-43.19399562946615,Private room,3,607.0,0,,0.0,Zona Sul,False
1130324269206847137,f,Copacabana,-22.96478,-43.18174,Entire home/apt,2,553.0,4,4.75,0.62,Zona Sul,False
1130379214267432958,f,Botafogo,-22.958176523177183,-43.18370644211424,Entire home/apt,6,1029.0,4,5.0,0.51,Zona Sul,False
1130424068095127669,f,Copacabana,-22.9737051,-43.1889589,Entire home/apt,4,850.0,1,4.0,0.19,Zona Sul,False
1131885063762141561,f,Camorim,-22.99014,-43.41902,Entire home/apt,3,1000.0,0,,0.0,Zona Oeste,False
1131897699934692255,f,Copacabana,-22.96568,-43.18445,Private room,3,300.0,0,,0.0,Zona Sul,False
1131929891566704298,f,Copacabana,-22.98122738662333,-43.19064438246264,Entire home/apt,4,443.0,2,5.0,0.25,Zona Sul,False
1131941340278135901,f,Camorim,-22.9804488,-43.4226697,Entire home/apt,2,433.0,27,4.96,3.89,Zona Oeste,False
1130424718743493520,t,Copacabana,-22.9722368,-43.1874048,Entire home/apt,4,1000.0,29,5.0,3.49,Zona Sul,True
1130435157987947419,f,Camorim,-22.980751630799578,-43.422293812036514,Entire home/apt,2,423.0,4,5.0,0.47,Zona Oeste,False
1130456639002028764,f,Camorim,-22.98078558419773,-43.42231560498476,Entire home/apt,3,471.0,5,5.0,0.64,Zona Oeste,False
1130459599882712572,f,Jacarepaguá,-22.9623958,-43.3969422,Entire home/apt,5,1300.0,1,5.0,0.29,Zona Oeste,False
1130474353489222834,t,Glória,-22.92077369950252,-43.17661305516963,Entire home/apt,2,338.0,25,4.64,2.99,Zona Sul,True
1130487739492483161,f,Cosme Velho,-22.940485258389632,-43.19680608346711,Entire home/apt,5,800.0,0,,0.0,Zona Sul,False
1130498860579343016,f,Copacabana,-22.97791336869576,-43.18851490542307,Entire home/apt,5,1144.0,9,4.22,1.11,Zona Sul,False
1131983327278237023,t,Leblon,-22.98139,-43.22364,Entire home/apt,4,2380.0,23,5.0,2.68,Zona Sul,True
1132021734559405588,t,Laranjeiras,-22.93509,-43.18661,Entire home/apt,6,422.0,7,5.0,0.94,Zona Sul,True
1132090151333537737,f,Santa Teresa,-22.9163298,-43.1901805,Entire home/apt,4,421.0,16,5.0,3.64,Zona Sul,False
1132100303005805322,t,Copacabana,-22.9641737,-43.1812702,Entire home/apt,4,691.0,14,5.0,1.77,Zona Sul,True
1132102053085897847,f,Ipanema,-22.980865149745405,-43.19903556067052,Entire home/apt,4,999.0,28,5.0,3.36,Zona Sul,False
1132131611823487127,f,Leme,-22.96277,-43.17039,Entire home/apt,4,1050.0,1,5.0,0.31,Zona Sul,False
1130506714917785009,f,Copacabana,-22.974252018712345,-43.186079865432376,Entire home/apt,5,6514.0,4,5.0,0.51,Zona Sul,False
1130509250827179910,t,Copacabana,-22.980101428682797,-43.19122174768554,Entire home/apt,5,2100.0,14,5.0,1.77,Zona Sul,True
1130511120273921390,t,Copacabana,-22.97488,-43.19018,Private room,2,167.0,6,5.0,0.7,Zona Sul,True
1130512141838968850,f,Leme,-22.96381,-43.17095,Entire home/apt,4,671.0,7,4.71,0.91,Zona Sul,False
1130547391455139703,f,Jacarepaguá,-22.962041741339466,-43.39156976177494,Entire home/apt,4,1000.0,1,5.0,0.12,Zona Oeste,False
1130551558451354066,f,Jardim Botânico,-22.964498,-43.2211043,Entire home/apt,4,1179.0,5,4.2,0.64,Zona Sul,False
1130557676416749309,f,Copacabana,-22.983796293221477,-43.19080391455186,Entire home/apt,4,595.0,13,4.54,1.57,Zona Sul,False
1133313950209278211,f,Botafogo,-22.95369826757293,-43.18983552483079,Private room,1,104.0,0,,0.0,Zona Sul,False
1132194582403538969,f,Copacabana,-22.9755,-43.18875,Entire home/apt,2,416.0,27,4.56,3.38,Zona Sul,False
1132376747204335227,f,Copacabana,-22.96522,-43.1836,Entire home/apt,6,1200.0,0,,0.0,Zona Sul,False
1132397215538532244,f,Flamengo,-22.940064085455447,-43.17542530596256,Entire home/apt,4,479.0,4,5.0,0.57,Zona Sul,False
1132452228343771391,t,Recreio dos Bandeirantes,-23.02902,-43.49702,Entire home/apt,8,986.0,0,,0.0,Zona Oeste,True
1132527095609871563,f,Copacabana,-22.96180013673786,-43.17540557089776,Private room,2,504.0,3,5.0,0.86,Zona Sul,False
1132536311144443126,f,Copacabana,-22.97418091501281,-43.19240737516551,Entire home/apt,2,886.0,0,,0.0,Zona Sul,False
1132564132838407615,t,Santa Teresa,-22.91759,-43.18103,Entire home/apt,4,304.0,3,5.0,0.94,Zona Sul,True
1133365872029439653,f,Leblon,-22.98342,-43.22172,Entire home/apt,2,971.0,13,5.0,1.73,Zona Sul,False
1133424173264952750,f,Barra da Tijuca,-23.01048502369032,-43.32801120617387,Entire home/apt,4,1714.0,3,5.0,0.38,Zona Oeste,False
1133424385666673515,f,Barra da Tijuca,-23.00869,-43.35733,Entire home/apt,4,921.0,29,4.76,3.61,Zona Oeste,False
1133435160242914409,f,Copacabana,-22.97466,-43.1904,Entire home/apt,3,480.0,1,5.0,0.29,Zona Sul,False
1133447146164876821,f,Laranjeiras,-22.93343,-43.1844,Entire home/apt,4,309.0,0,,0.0,Zona Sul,False
1133470127452450925,f,Camorim,-22.9804488,-43.4226697,Entire home/apt,4,960.0,1,5.0,0.29,Zona Oeste,False
1133480736013927673,f,Ipanema,-22.98409,-43.20276,Entire home/apt,2,620.0,6,4.67,1.22,Zona Sul,False
1133510350971266311,f,Centro,-22.91405,-43.18953,Entire home/apt,3,400.0,0,,0.0,Centro,False
1133514176780150807,f,Centro,-22.91478,-43.17679,Entire home/apt,4,514.0,8,4.88,1.15,Centro,False
1132604153205315188,t,Jacarepaguá,-22.9649133620278,-43.39690949648293,Private room,2,145.0,55,4.87,6.65,Zona Oeste,True
1132609188939025487,f,Centro,-22.910024134852804,-43.17642313588275,Entire home/apt,2,336.0,71,4.65,8.66,Centro,False
1132623600238711934,f,Copacabana,-22.9619,-43.17474,Entire home/apt,4,898.0,15,4.6,1.76,Zona Sul,False
1132634321731582528,t,Copacabana,-22.97653,-43.18836,Entire home/apt,4,1114.0,40,5.0,4.72,Zona Sul,True
1132669460231622220,t,Tauá,-22.79976,-43.19585,Entire home/apt,4,399.0,20,4.75,2.53,Ilha,True
1132672904171824237,f,Copacabana,-22.961433332140427,-43.176440585530536,Entire home/apt,3,150.0,0,,0.0,Zona Sul,False
1132679846861767760,f,Vidigal,-22.99617,-43.23989,Shared room,6,300.0,3,5.0,0.38,Zona Sul,False
